24,0.00,0.00,3.30,0.12
25,0.00,0.00,3.30,0.14
26,0.00,0.00,3.30,0.13
27,0.00,0.00,3.30,0.13
28,0.00,0.00,3.30,0.13
29,0.00,0.00,3.30,0.12
30,0.00,0.00,3.30,0.06
31,0.00,0.00,3.30,0.06
32,0.00,0.00,3.30,0.06
33,0.00,0.00,3.30,0.06
34,0.00,0.00,3.30,0.06
35,0.00,0.00,3.30,0.06
36,0.00,0.00,3.30,0.06
37,0.00,0.00,3.30,0.06
38,0.00,0.00,3.30,0.05
39,0.00,0.00,3.30,0.06
40,0.00,0.00,3.30,0.06
41,0.00,0.00,3.30,0.06
42,0.00,0.00,3.30,0.06
43,0.00,0.00,3.30,0.06
44,0.00,0.00,3.30,0.06
45,0.00,0.00,3.30,0.06
46,0.00,0.00,3.30,0.05
47,0.00,0.00,3.30,0.06
48,0.00,0.00,3.30,0.06
49,0.00,0.00,3.30,0.05
50,0.00,0.00,3.30,0.06
51,0.00,0.00,3.30,0.05
52,0.00,0.00,3.30,0.06
53,0.00,0.00,3.30,0.05
54,0.00,0.00,3.30,0.05
55,0.00,0.00,3.30,0.05
56,0.00,0.00,3.30,0.05
57,0.00,0.00,3.30,0.05
58,0.00,0.00,3.30,0.05
59,0.00,0.00,3.30,0.05
60,0.00,0.00,3.30,0.08
61,0.00,0.00,3.30,0.06
62,0.00,0.00,3.30,0.08
63,0.00,0.00,3.30,0.08
64,0.00,0.00,3.30,0.08
65,0.00,0.00,3.30,0.09
66,0.00,0.00,3.30,0.08
67,0.00,0.00,3.30,0.09
68,0.00,0.00,3.30,0.09
69,0.00,0.00,3.30,0.09
70,0.00,0.00,3.30,0.08
71,0.00,0.00,3.30,0.09
72,0.00,0.00,3.30,0.09
73,0.00,0.00,3.30,0.09
74,0.00,0.00,3.30,0.09
75,0.00,0.00,3.30,0.09
76,0.00,0.00,3.30,0.09
77,0.00,0.00,3.30,0.10
78,0.00,0.00,3.30,0.09
79,0.00,0.00,3.30,0.10
80,0.00,0.00,3.30,0.10
81,0.00,0.00,3.30,0.11
82,0.00,0.00,3.30,0.11
83,0.00,0.00,3.30,0.11
84,0.00,0.00,3.30,0.12
85,0.00,0.00,3.30,0.13
86,0.00,0.00,3.30,0.13
87,0.00,0.00,3.30,0.13
88,0.00,0.00,3.30,0.13
89,0.00,0.00,3.30,0.13
90,0.14,0.13,3.30,0.09
91,0.14,0.12,3.30,0.08
92,0.12,0.11,3.30,0.08
93,0.10,0.09,3.30,0.08
94,0.07,0.06,3.30,0.07
95,0.05,0.04,3.30,0.07
96,0.03,0.01,3.30,0.07
97,0.00,0.00,3.30,0.06
98,0.00,0.00,3.30,0.06
99,0.00,0.00,3.30,0.06
100,0.00,0.00,3.30,0.06
101,0.00,0.00,3.30,0.06
102,0.00,0.00,3.30,0.05
103,0.00,0.00,3.30,0.06
104,0.00,0.00,3.30,0.06
105,0.00,0.00,3.30,0.06
106,0.00,0.00,3.30,0.05
107,0.00,0.00,3.30,0.06
108,0.00,0.00,3.30,0.06
109,0.00,0.00,3.30,0.05
110,0.00,0.00,3.30,0.06
111,0.00,0.00,3.30,0.06
112,0.00,0.00,3.30,0.06
113,0.00,0.00,3.30,0.06
114,0.00,0.00,3.30,0.07
115,0.00,0.00,3.30,0.07
116,0.00,0.00,3.30,0.07
117,0.01,0.01,3.30,0.07
118,0.02,0.02,3.30,0.08
119,0.03,0.03,3.30,0.08
120,0.05,0.05,3.30,0.08
121,0.00,0.00,3.30,0.11
122,0.00,0.00,3.30,0.11
123,0.00,0.00,3.30,0.11
124,0.00,0.00,3.30,0.11
125,0.00,0.00,3.30,0.11
126,0.00,0.00,3.30,0.11
127,0.00,0.00,3.30,0.11
128,0.00,0.00,3.30,0.10
129,0.07,0.06,3.30,0.09
130,0.00,0.00,3.30,0.10
131,0.00,0.00,3.30,0.10
132,0.00,0.00,3.30,0.10
133,0.00,0.00,3.30,0.09
134,0.00,0.00,3.30,0.09
135,0.00,0.00,3.30,0.09
136,0.00,0.00,3.30,0.08
137,0.00,0.00,3.30,0.08
138,0.00,0.00,3.30,0.08
139,0.00,0.00,3.30,0.08
140,0.00,0.00,3.30,0.08
141,0.00,0.00,3.30,0.08
142,0.00,0.00,3.30,0.08
143,0.00,0.00,3.30,0.08
144,0.00,0.00,3.30,0.06
145,0.00,0.00,3.30,0.08
146,0.00,0.00,3.30,0.08
147,0.00,0.00,3.30,0.09
148,0.00,0.00,3.30,0.08
149,0.00,0.00,3.30,0.09
150,0.00,0.00,3.30,0.09
151,0.00,0.00,3.30,0.08
152,0.00,0.00,3.30,0.09
153,0.00,0.00,3.30,0.09
154,0.00,0.00,3.30,0.10
155,0.00,0.00,3.30,0.10
156,0.00,0.00,3.30,0.10
157,0.00,0.00,3.30,0.10
158,0.00,0.00,3.30,0.10
159,0.00,0.00,3.30,0.10
160,0.00,0.00,3.30,0.11
161,0.00,0.00,3.30,0.11
162,0.00,0.00,3.30,0.11
163,0.00,0.00,3.30,0.12
164,0.00,0.00,3.30,0.12
165,0.00,0.00,3.30,0.13
166,0.00,0.00,3.30,0.12
167,0.00,0.00,3.30,0.14
168,0.00,0.00,3.30,0.14
169,0.00,0.00,3.30,0.14
